timestamp,elapsed_seconds,bga1_primary_gas_pct,bga1_secondary_gas_pct,bga1_remaining_gas_pct,bga1_primary_gas_type,bga1_secondary_gas_type,bga1_remaining_gas_type,bga2_primary_gas_pct,bga2_secondary_gas_pct,bga2_remaining_gas_pct,bga2_primary_gas_type,bga2_secondary_gas_type,bga2_remaining_gas_type,bga3_primary_gas_pct,bga3_secondary_gas_pct,bga3_remaining_gas_pct,bga3_primary_gas_type,bga3_secondary_gas_type,bga3_remaining_gas_type,purge_mode
2025-07-07 16:00:38.030,77.613,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:00:39.035,78.618,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:00:40.045,79.628,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:00:41.056,80.638,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:00:42.074,81.657,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:00:43.085,82.667,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:00:44.092,83.674,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:00:45.100,84.683,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:00:46.110,85.693,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:00:47.122,86.705,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
2025-07-07 16:00:48.139,87.721,13.12,86.88,0.0,H2,O2,N2,0.0,0.0,0.0,H2,O2,N2,12.023,87.977,0.0,H2,O2,N2,False
